경도,위도,accessibility_index,rank
126.88169387168745,37.53757869649713,0.9785510644568516,1.0
126.8788829370606,37.53531057667097,0.9607356749802218,2.0
126.8535533092856,37.51940105147385,0.9605853404866502,3.0
126.86205927281252,37.51719392860464,0.9570840433806327,4.0
126.87610971198256,37.528535848691206,0.957072299422538,5.0
126.85068533312864,37.523892060375935,0.956576754014711,6.0
126.8279313736887,37.53728495646396,0.9547714020735624,7.0
126.86771696681102,37.51722435188824,0.9508432911965494,8.0
126.85919188992489,37.52168515123972,0.9471616114181798,9.0
126.8450271546308,37.52386081656282,0.9466982777864241,10.0
126.87605339989656,37.53529566023747,0.94668386558771,11.0
126.82791114940804,37.53953820301626,0.9460004726882961,12.0
126.85353386854749,37.52165431649213,0.9453361923874978,13.0
126.87612847849768,37.52628257643597,0.9443907250981558,14.0
126.87045115459328,37.52850581974106,0.9438635503985404,15.0
126.8706025891352,37.51047963677311,0.9434960770485333,16.0
126.87031853865612,37.54427868416138,0.9425514810989342,17.0
126.87607217268224,37.53304239059197,0.9418335628956945,18.0
126.8733558260674,37.51950777870995,0.941088609942867,19.0
126.82795159571728,37.53503170904043,0.9400342225564555,20.0
126.86467791968704,37.54199510567095,0.939754661104439,21.0
126.8646970393344,37.53974184351736,0.9388584979523098,22.0
126.8674505876218,37.54877008187725,0.9374701770745975,23.0
126.87326157853296,37.53077413827654,0.9356339443980803,24.0
126.86202090383738,37.52170046697848,0.9353533547759738,25.0
126.86488811874848,37.51720917411948,0.9323594675402933,26.0
126.8336506954864,37.53055727630674,0.9321220788752569,27.0
126.83657980777396,37.51930692869751,0.931297228882143,28.0
126.8760909433775,37.53078912007656,0.9297321548653761,29.0
126.833590546847,37.53731702897325,0.928338866017923,30.0
126.86769795349552,37.51947762397174,0.9262296439066418,31.0
126.83648003007325,37.53057320700452,0.9256847262726524,32.0
126.8705268887275,37.51949273521679,0.9252783417975027,33.0
126.85924969533812,37.51492534609058,0.9230192718271363,34.0
126.84225741160112,37.51708531312369,0.9225295031523988,35.0
126.82512209763576,37.53501557240108,0.9219288612775827,36.0
126.87050795835644,37.52174600765285,0.9188820453843405,37.0
126.87058366719428,37.51273291268891,0.917593296268997,38.0
126.8732804322382,37.52852086810312,0.9165087100577642,39.0
126.88171247630586,37.53532542531375,0.9149558468373402,40.0
126.83367074056784,37.52830402367582,0.9148653371961435,41.0
126.83088174694096,37.52378152120826,0.9124295475419852,42.0
126.8308213631319,37.53054127783176,0.9113224369139736,43.0
126.86196333434977,37.52846026801272,0.9106157200834226,44.0
126.83361059862624,37.535063778955454,0.9097433692309091,45.0
126.86198252631594,37.52620700187153,0.909260579870938,46.0
126.83373086242082,37.52154426055714,0.9081518565013709,47.0
126.86490721498946,37.51495590239389,0.9059056959483429,48.0
126.83942858301886,37.51706952564589,0.9059034836935976,49.0
126.86207845409584,37.51494065811246,0.9032664464322578,50.0
126.85915334225294,37.52619168365447,0.9032412977751711,51.0
126.86462054796792,37.54875488690983,0.9023632437824046,52.0
126.8507048611015,37.52163879748365,0.9022680221617294,53.0
126.83375089857556,37.51929100444233,0.9022166514471274,54.0
126.83371082403478,37.52379751580101,0.9019979300079864,55.0
126.83646006786554,37.53282646005315,0.9019871411883088,56.0
126.87329928384403,37.52626759705972,0.9009669125398121,57.0
126.87054581699068,37.51723946191077,0.8999562602050382,58.0
126.85921116054166,37.51943188372691,0.8969824611924045,59.0
126.87312954379152,37.54654700512991,0.8969102819881789,60.0
126.87886424731307,37.53756384665318,0.896708973866502,61.0
126.87620352366352,37.51726947871645,0.8958516498698068,62.0
126.8733369807584,37.521761052363125,0.8951229422775921,63.0
126.8759595046028,37.54656199541536,0.895081522552621,64.0
126.83649999005804,37.52831995308493,0.8947997029242566,65.0
126.87903238013776,37.51728438549931,0.8939834715437851,66.0
126.88167526499709,37.53983196681067,0.8933807887187182,67.0
126.86767893806262,37.52173089518521,0.8931477696342477,68.0
126.83653990336016,37.523813442633,0.8912258565086302,69.0
126.87892031031228,37.53080403409696,0.8886768396472697,70.0
126.83655985667798,37.5215601861007,0.8856998038149577,71.0
126.85632416033646,37.5261762976697,0.8847352243363718,72.0
126.85351442564438,37.52390758063998,0.8842268203860478,73.0
126.8422771881739,37.51483205141884,0.8823769660060233,74.0
126.86471615685264,37.53748858049351,0.882298326208662,75.0
126.8563628781584,37.52166976774421,0.881731215031786,76.0
126.856382233836,37.51941650147592,0.8804488957398849,77.0
126.82508148106852,37.53952206376614,0.8800769736040961,78.0
126.83076095914656,37.53730102661535,0.879414194208274,79.0
126.87890162472692,37.5330573058189,0.8778524685869562,80.0
126.83084149330972,37.528288026495005,0.8777186950126273,81.0
126.85926895951826,37.51267207596708,0.875377045618891,82.0
126.83080123071228,37.53279452829741,0.8747696895640202,83.0
126.86777399405572,37.51046453041773,0.8745763838557015,84.0
126.87614724292308,37.52402930331084,0.874358337434914,85.0
126.83944844463196,37.51481626521831,0.8741986881075143,86.0
126.86479260563956,37.52847551969572,0.8715607049087746,87.0
126.827971815494,37.53277846074569,0.8712106195869596,88.0
126.8251424025273,37.53276232541162,0.869945634626583,89.0
126.83078109605056,37.53504777789194,0.869331514176138,90.0
126.85066580298106,37.52614532239773,0.8676224397430393,91.0
126.8704890258772,37.52399927921892,0.867467967350417,92.0
126.87029958508164,37.54653194702662,0.8656673011717968,93.0
126.86773597800936,37.51497107893472,0.8654857942219569,94.0
126.86486902038088,37.51946244497498,0.8641823517086871,95.0
126.86752673834404,37.53975703356943,0.8641326602146514,96.0
126.86481171251604,37.52622225232076,0.8614257296565482,97.0
126.842237632826,37.51933857395786,0.8596604370634291,98.0
126.8620976332434,37.512687386750144,0.8578843480138145,99.0
126.83074081999992,37.53955427446759,0.8570522036828334,100.0
126.87324272272804,37.53302740757997,0.8570504367066245,101.0
126.87314841219964,37.544293741046765,0.8559448891373655,102.0
126.87033749011992,37.54202542042599,0.8555650182141799,103.0
126.8620400893931,37.51944719822665,0.8548721895700555,104.0
126.86750770384356,37.54201029695174,0.8548013916794361,105.0
126.83363064817262,37.53281052806661,0.8530796689276202,106.0
126.83940871919394,37.519322785202746,0.8517810116809017,107.0
126.85913406519724,37.52844494855639,0.8517393507033811,108.0
126.83651994782028,37.526066698294414,0.8511300714398738,109.0
126.86765992051212,37.52398416552862,0.8510105953418065,110.0
126.853572747859,37.517147785585166,0.8497745931820382,111.0
126.85917261716206,37.52393841788223,0.8496610108247461,112.0
126.8790137070331,37.51953766244002,0.8494417921090969,113.0
126.84504685274244,37.52160755619808,0.8483731971809173,114.0
126.85923042901264,37.51717861534386,0.8464349493137302,115.0
126.87047009128956,37.52625254991501,0.8463543998656151,116.0
126.8563047981916,37.52842956132689,0.8454097328697201,117.0
126.853494980576,37.5261608439174,0.8446244391495412,118.0
126.88452349813382,37.53759347854472,0.8441412601777816,119.0
126.86746962848268,37.54651682110566,0.8440443066276853,120.0
126.83090187039494,37.52152826725832,0.8436439331171165,121.0
126.87618476550576,37.519522754451074,0.8409818864052993,122.0
126.86460141980164,37.55100814558211,0.8404978493791901,123.0
126.87603462502015,37.53754892901303,0.8396019859137314,124.0
126.82510179048292,37.53726881851927,0.8395935737077697,125.0
126.86775498709086,37.512717805111215,0.8386594568310077,126.0
126.87622227973256,37.51501620211202,0.838453014462258,127.0
126.8393093668829,37.530589069924936,0.8364213618906438,128.0
126.84785624278764,37.52387647235017,0.8327983541434053,129.0
126.8789389938169,37.52855076150517,0.8325935490455668,130.0
126.87337466927802,37.51725450418689,0.8317825177382729,131.0
126.83659975664844,37.51705367042347,0.8307583555285729,132.0
126.830861621246,37.52603477428716,0.8303016396848524,133.0
126.83092199160818,37.51927501243734,0.8297292700723548,134.0
126.83357049283462,37.539570278119946,0.829529710945803,135.0
126.86200171614507,37.52395373486012,0.8285297132185638,136.0
126.86743154464033,37.55102334177855,0.8281633594435955,137.0
126.86465879791037,37.54424836695422,0.8275937648490047,138.0
126.83932924177084,37.52833581472216,0.8264836837488869,139.0
126.86492630910408,37.51270262979825,0.8263557539591018,140.0
126.86477349663524,37.53072878620049,0.8251073864587422,141.0
126.84221785184825,37.52159183392133,0.8246384972409408,142.0
126.84500745432553,37.52611407605692,0.8242257368024153,143.0
126.86184813765992,37.54197984658376,0.8218293777540246,144.0
126.83377093249928,37.51703774745658,0.820932427962893,145.0
126.8759782878444,37.5443087301198,0.8184563207243742,146.0
126.87905105116324,37.51503110768887,0.8181074705190061,147.0
126.84793468185458,37.51486342060176,0.8176965018259602,148.0
126.84219806866764,37.52384509301408,0.8175580695651343,149.0
126.8592882215534,37.510418804973376,0.8169953964721954,150.0
126.83934911444564,37.52608255864853,0.8146893415500776,151.0
126.8422969625446,37.51257878884332,0.8145835029740175,152.0
126.8393689849076,37.52382930170408,0.8145514062905886,153.0
126.86194414024622,37.530713533283645,0.8129775359557535,154.0
126.8336907834172,37.52605077017391,0.8129257977152965,155.0
126.87895767524104,37.526297488043575,0.8122990774146462,156.0
126.86754577072494,37.53750376931692,0.8104907707537632,157.0
126.82227220953872,37.53725261278143,0.8103997515156978,158.0
126.85640158735832,37.51716323433732,0.8102473554443486,159.0
126.83938885315696,37.52157604388881,0.8090411374293585,160.0
126.86182893072716,37.544233106632745,0.8085744080598327,161.0
126.87884555548412,37.53981711576548,0.807453181328988,162.0
126.87043221578809,37.53075908869709,0.8072359369671402,163.0
126.85642093872562,37.5149099663284,0.806829116408794,164.0
126.85074391052414,37.51713226908757,0.8041001145322544,165.0
126.86483081726492,37.52396898407564,0.8037977156435027,166.0
126.87331813335066,37.52401432514639,0.8021143505904886,167.0
126.87341234940484,37.51274795253117,0.8018933236356446,168.0
126.86484991988644,37.52171571496037,0.8018274561715184,169.0
126.88454201762286,37.53534020616565,0.800685079258193,170.0
126.85078295125096,37.51262573720968,0.8005247305917467,171.0
126.87056474314618,37.51498618773479,0.8002473853994307,172.0
126.86473527224202,37.5352353165994,0.7978995567466798,173.0
126.85644028793816,37.51265669744921,0.7968778848760425,174.0
126.87316727850668,37.54204047609353,0.7961485883069456,175.0
126.8507634319744,37.51487900358384,0.7950490150925179,176.0
126.86764090084375,37.52623743500196,0.7950409985883556,177.0
126.82789092287508,37.54179144869732,0.7949492813930024,178.0
126.83644010343474,37.5350797122308,0.7934274044250428,179.0
126.86463967400404,37.54650162736719,0.7933674938305708,180.0
126.85072438689993,37.51938553372084,0.7921323280910398,181.0
126.87897635458496,37.524044213712166,0.791814427340088,182.0
126.84791507536322,37.51711668484467,0.7914049131037006,183.0
126.86211681025536,37.5104341145177,0.7910582692168578,184.0
126.88173107885254,37.53307215326057,0.7909596562849346,185.0
126.8479542861628,37.512610155488325,0.790954414900892,186.0
126.83094211058088,37.51702175674537,0.7899260359725276,187.0
126.84787585583,37.5216232107189,0.7890594655449352,188.0
126.87599706899434,37.54205546395421,0.7889196924172194,189.0
126.86779299890418,37.508211254854274,0.7888364255098446,190.0
126.8732238648232,37.53528067601341,0.7880615333816893,191.0
126.8706215089692,37.50822635998743,0.787798349850116,192.0
126.87320500481816,37.53753394357683,0.7869142435964684,193.0
126.82229260181556,37.53499936797408,0.7843798531016535,194.0
126.87601584805284,37.539802196918615,0.7831476689656435,195.0
126.83072067861042,37.54180752144866,0.7825728554858116,196.0
126.85634352032532,37.523923033142125,0.7819251325348138,197.0
126.8789950318489,37.52179093851097,0.7785679266609435,198.0
126.85347553334218,37.52841410632437,0.7780429277547825,199.0
126.87035643947333,37.53977215582042,0.7751095736238212,200.0
126.84783662756108,37.52612973311085,0.7735333592158958,201.0
126.82805267208818,37.52376545885492,0.7733662396548322,202.0
126.88165665623448,37.54208523625437,0.7731694411501224,203.0
126.84789546668846,37.51936994821707,0.7724296647887968,204.0
126.83379096419225,37.514784489599926,0.7709218756003465,205.0
126.87041327487374,37.533012356783054,0.7703134852042274,206.0
126.8309622273134,37.514768500182406,0.766983224218196,207.0
126.82506116939231,37.54177530814169,0.7669296137835517,208.0
126.8702806293963,37.54878520902167,0.7661056727050894,209.0
126.86748866722316,37.54426355946382,0.7650191555800363,210.0
126.88450497658226,37.539846750054025,0.7644675947492118,211.0
126.83642013678056,37.53733296353749,0.7640075547997632,212.0
126.8394683040335,37.51256300391995,0.7623636415282875,213.0
126.82225181499084,37.5395058567174,0.7622918359638007,214.0
126.88456053504966,37.53308693291688,0.7592276860243579,215.0
126.87318614271275,37.539787210270205,0.7584111995578791,216.0
126.8366197033016,37.51480041127861,0.7582885326387463,217.0
126.87616600525904,37.52177602931589,0.7580928075738779,218.0
126.84508624238572,37.517101032856665,0.7571106850555415,219.0
126.84506654866064,37.51935429496269,0.7537180611199907,220.0
126.8733935103904,37.51500122879395,0.752505957562271,221.0
126.87343118632162,37.51049467539853,0.7515856527007071,222.0
126.85359218426792,37.5148945188261,0.7498844254515593,223.0
126.82807288060982,37.52151220620439,0.7485222772643494,224.0
126.8703753867166,37.53751889034475,0.7427393123531449,225.0
126.88174967932774,37.53081888033761,0.7417435206212034,226.0
126.87039433185,37.53526562399895,0.7409689595056248,227.0
126.86756480098644,37.53525050419422,0.7400773699549877,228.0
126.82811329090272,37.51700569829002,0.7393724087756647,229.0
126.8536116185126,37.51264125119668,0.7382666013518806,230.0
126.83663964773372,37.51254715126293,0.7377528165065744,231.0
126.8279920330192,37.53052521157975,0.7371972596809854,232.0
126.86179051044412,37.54873962411955,0.7361705622746727,233.0
126.86762187905722,37.52849070360521,0.7352948448564185,234.0
126.86180972165532,37.54648636581135,0.7339757690317317,235.0
126.8647543855028,37.53298205183505,0.7336328793808798,236.0
126.8223129918216,37.53274612229536,0.7325900939921847,237.0
126.87878946750598,37.54657691788284,0.7306117189452159,238.0
126.86496449095527,37.5081960819968,0.728029451691691,239.0
126.82813349267452,37.51475244302623,0.7261467166170503,240.0
126.82787069408948,37.54404469350708,0.7224199423809522,241.0
126.84231673471344,37.51032552539715,0.7207784198176532,242.0
126.8421782832839,37.52609835123609,0.7194076239146634,243.0
126.86760285515231,37.53074397133836,0.7193538564989449,244.0
126.87624103371311,37.51276292463783,0.7192326986069926,245.0
126.82803246131604,37.52601871063435,0.7174402931828419,246.0
126.8873715610021,37.53535491922654,0.717049139512381,247.0
126.8788081655808,37.54432365138033,0.7159670039945165,248.0
126.84510593391794,37.51484776988004,0.7157577324942133,249.0
126.8649454010926,37.51044935633254,0.7155530404033987,250.0
126.85645963499624,37.51040342769973,0.7138771052271269,251.0
126.86758382912883,37.53299723820136,0.7090834255020907,252.0
126.83948816122376,37.5103097417509,0.708854292026438,253.0
126.87882686157342,37.54207038400788,0.704990743321923,254.0
126.85080246835412,37.51037246996509,0.7036256002888632,255.0
126.8251627051578,37.53050907755087,0.7013168632761035,256.0
126.88735312664264,37.5376081927958,0.7009765806468264,257.0
126.82809308688128,37.51925895268275,0.7009467895884197,258.0
126.862135985132,37.50818084141515,0.7009204678799914,259.0
126.84512562325752,37.512594506032826,0.6983367410789528,260.0
126.86781200163654,37.50595797842088,0.6947169478192887,261.0
126.83355043658888,37.54182352639555,0.6937774487253807,262.0
126.84797388828812,37.51035688950441,0.6936176023446727,263.0
126.84514531040472,37.51034124131505,0.6935258328514056,264.0
126.88448645296796,37.542100020693546,0.6932597580573834,265.0
126.85064627065849,37.528398583549,0.691306143715022,266.0
126.85930748144376,37.5081655331095,0.6897622560307685,267.0
126.8816194324916,37.54659177253217,0.6838952688766197,268.0
126.8816380453994,37.54433850482821,0.6785511384645365,269.0
126.82801224829312,37.52827196154262,0.6692939942332181,270.0
126.8338109936547,37.512531230872376,0.668119846710914,271.0
126.87906972010964,37.51277782900873,0.6659423772350612,272.0
126.82522359948588,37.52374932874116,0.6652610907778347,273.0
126.8307005349778,37.54406076755853,0.659763841148664,274.0
126.87345002114093,37.5082413973961,0.6564456243449884,275.0
126.88176827773168,37.52856560654488,0.6548790412249452,276.0
126.87877076734873,37.54883018351537,0.651860060400598,277.0
126.8649835786924,37.505942806791055,0.6516491477450704,278.0
126.84781701015004,37.528382993000925,0.6491085987964968,279.0
126.82524389307494,37.52149607739552,0.6490566463852643,280.0
126.84498775182634,37.528367334680325,0.6480626957105566,281.0
126.88457905041444,37.530833658798365,0.6461612968767747,282.0
126.83098234180594,37.512515242748485,0.6452212084378319,283.0
126.8366595899451,37.51029389037645,0.6441400487993083,284.0
126.82223141817168,37.54175909978195,0.6441268726465137,285.0
126.87064042669655,37.50597308233187,0.628872293601323,286.0
126.88446792729069,37.544353290463285,0.628588268179862,287.0
126.88733469023018,37.53986146549538,0.6244869920474883,288.0
126.8873899933088,37.53310164478763,0.6161762634038476,289.0
126.82815369219684,37.51249918689141,0.6149368995507067,290.0
126.87625978560548,37.51050964629386,0.6088853201754696,291.0
126.84233650468072,37.508072261080365,0.6083255346107705,292.0
126.825040855454,37.54402855164587,0.6047633551576924,293.0
126.88178687406464,37.5263123318824,0.6010304464787527,294.0
126.85647897990006,37.50815015708,0.5991954344606131,295.0
126.82520330363684,37.52600257921562,0.5984640314205784,296.0
126.85363105059332,37.510387982696905,0.5979190725907412,297.0
126.8451649953598,37.50808797572671,0.58984773460889,298.0
126.82528447347428,37.51698957209068,0.5814538272987325,299.0
126.88160081751089,37.54884503936624,0.5809262115374314,300.0
126.8252641844043,37.51924282517869,0.5773508739488074,301.0
126.86215515787356,37.50592756744252,0.5766291881738882,302.0
126.85932673918958,37.50591226037547,0.5765947127382867,303.0
126.83950801620296,37.50805647871113,0.5735485876894493,304.0
126.83667952993596,37.50804062861919,0.5699597000498822,305.0
126.83383102088692,37.510277971273965,0.5665421837095475,306.0
126.84799348823076,37.50810362265001,0.5582790438563486,307.0
126.82785046305098,37.54629793744556,0.5579165305035676,308.0
126.88459756371748,37.52858038381016,0.5554127559260198,309.0
126.83100245405876,37.5102619844436,0.5551917798494793,310.0
126.82530476028504,37.514736318131554,0.5518195763651732,311.0
126.89020110643412,37.53536956449624,0.5352493254335083,312.0
126.87346885386305,37.505988118523874,0.5275030885686464,313.0
126.83068038910174,37.546314012797176,0.5189102033776408,314.0
126.87627853540982,37.50825636708014,0.515331924798908,315.0
126.8844493995502,37.54660655936321,0.5035024873690339,316.0
126.87065934231748,37.50371980380648,0.49664212184875833,317.0
126.88740842356296,37.53084836947906,0.4849656594406091,318.0
126.83669946770657,37.50578736599118,0.48223820221474345,319.0
126.82502053925336,37.5462817942787,0.4801290583363948,320.0
126.82817388947004,37.510245929885535,0.4755310905206467,321.0
126.89021945362045,37.53311628887268,0.4750966040987765,322.0
126.82532504483692,37.512483063301296,0.4726521474509244,323.0
126.8338510458892,37.50802471080469,0.47107398942676704,324.0
126.84518467812303,37.505834709267845,0.4696991907699307,325.0
126.84235627244666,37.50581899589298,0.45629276200722624,326.0
126.83952786897136,37.5058032148007,0.4355197390241424,327.0
126.88461607495896,37.52632710795227,0.4349680152729606,328.0
126.83387106866176,37.50577144946459,0.4244314333444509,329.0
126.8874268517648,37.52859509330086,0.3933547262143656,330.0
126.82783022975936,37.548551180512746,0.38312469231168567,331.0
126.87348768448815,37.50373483878187,0.380888996542101,332.0
126.83102256407216,37.50800872526781,0.38024235508837234,333.0
126.82245565830496,37.51697337814755,0.3765305217963367,334.0
126.8902377987637,37.53086301237953,0.3616801219443986,335.0
126.8306602409821,37.5485672571646,0.35496509133800425,336.0
126.82247603015448,37.51472012549854,0.3498336104536783,337.0
126.8253453271302,37.51022980759994,0.3439884561442543,338.0
126.8281940844943,37.50799267200868,0.33012761024874426,339.0
126.8367194032572,37.50353410249243,0.3109551291344619,340.0
126.83954771952926,37.5035499500196,0.2972639649711345,341.0
126.83104267184638,37.50575546522108,0.2843403395168703,342.0
126.83389108920484,37.50351818725367,0.26266809080347875,343.0
126.82536560716504,37.5079765510275,0.20888401530320508,344.0
126.8225167670487,37.51021361758696,0.19213734778948213,345.0
126.83106277738167,37.50350220430348,0.1503636852252963,346.0
